sep=,

firmware launcher:,8.02
firmware GUI,6.70

Household ID:,311
Sensor ID:,13459
Sensor Type:,FUELv2 
Start time:,2025-11-22 13:59:54
Stop time:,2025-11-29 14:58:54
Total number of logs:,10139
Study arm:,0

Fuel type:,charcoal
Fuel calibration value:,0.00
Fuel resolution (gram):,1.00
Fuel consumption (kg/day):,0.89

Timestamp,Weight (kg),w_smooth,consumption (kg)
2025-11-22 14:00:54,0.000613,,0.0
2025-11-22 14:01:54,-0.004214,,0.0
2025-11-22 14:02:54,-0.004656,-0.004656,0.0
2025-11-22 14:03:54,-0.004656,-0.004656,0.0
2025-11-22 14:04:54,-0.004656,-0.004656,0.0
2025-11-22 14:05:54,0.659526,0.659526,0.0
2025-11-22 14:06:54,0.659526,0.659526,0.0
2025-11-22 14:07:54,0.659873,0.659526,0.0
2025-11-22 14:08:54,0.659526,0.659526,0.0
2025-11-22 14:09:54,0.659507,0.659526,0.0
2025-11-22 14:10:54,0.659507,0.659526,0.0
2025-11-22 14:11:54,0.659885,0.659885,0.0
2025-11-22 14:12:54,0.659885,0.659885,0.0
2025-11-22 14:13:54,0.660654,0.659885,0.0
2025-11-22 14:14:54,0.660654,0.659885,0.0
2025-11-22 14:15:54,0.659885,0.659885,0.0
2025-11-22 14:16:54,0.659208,0.659208,0.0
2025-11-22 14:17:54,0.659208,0.659208,0.0
2025-11-22 14:18:54,0.659208,0.659208,0.0
2025-11-22 14:19:54,0.659248,0.659248,0.0
2025-11-22 14:20:54,0.659248,0.659248,0.0
2025-11-22 14:21:54,0.663114,0.663114,0.0
2025-11-22 14:22:54,0.666346,0.663114,0.0
2025-11-22 14:23:54,0.663114,0.663114,0.0
2025-11-22 14:24:54,0.661285,0.663114,0.0
2025-11-22 14:25:54,0.663114,0.661285,0.0
2025-11-22 14:26:54,0.661285,0.661285,0.0
2025-11-22 14:27:54,0.659629,0.661285,0.0
2025-11-22 14:28:54,0.661285,0.659629,0.0
2025-11-22 14:29:54,0.0,0.0,0.659629
2025-11-22 14:30:54,0.0,0.0,0.0
2025-11-22 14:31:54,0.0,0.0,0.0
2025-11-22 14:32:54,0.0,0.0,0.0
2025-11-22 14:33:54,0.0,0.0,0.0
2025-11-22 14:34:54,0.0,0.0,0.0
2025-11-22 14:35:54,0.0,0.0,0.0
2025-11-22 14:36:54,0.0,0.0,0.0
2025-11-22 14:37:54,0.0,0.0,0.0
2025-11-22 14:38:54,0.0,0.0,0.0
2025-11-22 14:39:54,0.0,0.0,0.0
2025-11-22 14:40:54,0.0,0.0,0.0
2025-11-22 14:41:54,0.0,0.0,0.0
2025-11-22 14:42:54,0.0,0.0,0.0
2025-11-22 14:43:54,0.0,0.0,0.0
2025-11-22 14:44:54,0.0,0.0,0.0
2025-11-22 14:45:54,0.0,0.0,0.0
2025-11-22 14:46:54,0.0,0.0,0.0
2025-11-22 14:47:54,0.0,0.0,0.0
2025-11-22 14:48:54,0.0,0.0,0.0
2025-11-22 14:49:54,0.0,0.0,0.0
2025-11-22 14:50:54,0.0,0.0,0.0
2025-11-22 14:51:54,0.0,0.0,0.0
2025-11-22 14:52:54,0.0,0.0,0.0
2025-11-22 14:53:54,0.0,0.0,0.0
2025-11-22 14:54:54,0.0,0.0,0.0
2025-11-22 14:55:54,0.0,0.0,0.0
2025-11-22 14:56:54,0.0,0.0,0.0
2025-11-22 14:57:54,0.0,0.0,0.0
2025-11-22 14:58:54,0.0,0.0,0.0
2025-11-22 14:59:54,0.0,0.0,0.0
2025-11-22 15:00:54,0.0,0.0,0.0
2025-11-22 15:01:54,0.0,0.0,0.0
2025-11-22 15:02:54,0.0,0.0,0.0
2025-11-22 15:03:54,0.0,0.0,0.0
2025-11-22 15:04:54,0.0,0.0,0.0
2025-11-22 15:05:54,0.0,0.0,0.0
2025-11-22 15:06:54,0.0,0.0,0.0
2025-11-22 15:07:54,0.0,0.0,0.0
2025-11-22 15:08:54,0.0,0.0,0.0
2025-11-22 15:09:54,0.0,0.0,0.0
2025-11-22 15:10:54,0.0,0.0,0.0
2025-11-22 15:11:54,0.0,0.0,0.0
2025-11-22 15:12:54,0.0,0.0,0.0
2025-11-22 15:13:54,0.0,0.0,0.0
2025-11-22 15:14:54,0.662617,0.662486,0.0
2025-11-22 15:15:54,0.662486,0.662486,0.0
2025-11-22 15:16:54,0.662486,0.662486,0.0
2025-11-22 15:17:54,0.662617,0.662486,0.0
2025-11-22 15:18:54,0.0,0.0,0.662486
2025-11-22 15:19:54,0.0,0.0,0.0
2025-11-22 15:20:54,0.0,0.0,0.0
2025-11-22 15:21:54,0.0,0.0,0.0
2025-11-22 15:22:54,0.0,0.0,0.0
2025-11-22 15:23:54,0.0,0.0,0.0
2025-11-22 15:24:54,0.0,0.0,0.0
2025-11-22 15:25:54,0.0,0.0,0.0
2025-11-22 15:26:54,0.0,0.0,0.0
2025-11-22 15:27:54,0.0,0.0,0.0
2025-11-22 15:28:54,0.0,0.0,0.0
2025-11-22 15:29:54,0.0,0.0,0.0
2025-11-22 15:30:54,0.0,0.0,0.0
2025-11-22 15:31:54,0.0,0.0,0.0
2025-11-22 15:32:54,0.0,0.0,0.0
2025-11-22 15:33:54,0.0,0.0,0.0
2025-11-22 15:34:54,0.0,0.0,0.0
2025-11-22 15:35:54,0.0,0.0,0.0
2025-11-22 15:36:54,0.0,0.0,0.0
2025-11-22 15:37:54,0.0,0.0,0.0
